order_id,customer_id,product_name,brand,country,order_date,unit_price
REC-116922,7404,Pim's Sinaasappel,LU,"Belgique,France,Pays-Bas,Espagne,Suisse",2025-05-03,17.63
REC-307325,5909,Dark Chocolate Nuts & Sea Salt Bars,KIND,en:gb,2025-07-27,19.81
REC-147375,13240,Noir intense dessert 70%,Lindt,"France,Maroc,Royaume-Uni",2026-01-27,5.7
REC-255248,6169,Biscuits Soja Figue,Gerblé,"Belgique,France,Maroc,La Réunion,Suisse",2024-10-30,5.23
REC-477166,11681,CREAM CRACKERS,Tesco,"France, Ireland, en:united-kingdom",2024-09-01,15.59
REC-984645,13750,Le petit Gerblé nature,gerblé,en:fr,2024-11-20,11.76
REC-637099,10108,Bastogne,"LU, Mondelez","France,en:belgium,en:reunion, en:new-caledonia, en:french-polynesia",2024-04-02,24.22
REC-872243,7122,90G FERRERO ROCHER TABLETTE LT,Ferrero Rocher,"Belgium,Bulgaria,France,Germany,Morocco,Romania,United Kingdom,Italy",2025-05-18,20.01
REC-256797,10421,"Chocolate Bar, snickers","SNICKERS, Mars","Bulgaria,República Checa,Francia,Alemania,Marruecos,Polonia,España",2025-04-17,18.94
REC-163360,12757,Twix Twin,Mars Wrigley,"Belgium, Bulgaria, France, Germany, Hungary, Italy, Morocco, Romania, United Kingdom, en:saudi-arabia",2024-08-28,2.23
REC-919628,7157,Cookie Chocolat saveur noisette Sans sucres,Gerblé,France,2024-11-07,16.9
REC-653547,11328,NAPOLITAIN,Aiguebelle,Morocco,2024-06-07,2.74
REC-124019,10597,Biscuit chocolat saveur amande,Gerblé,"Francia,Reunión",2024-08-31,12.36
REC-234442,14276,sablé sésame saveur vanille  - Gerblé sans sucres,Gerblé,France,2025-08-21,4.09
REC-224813,11208,"Gerblé - Sablés sans sucres saveur citron et Yuzu, 132g (4.7oz)",Unknown,"Belgique,France,Suisse",2024-11-17,23.59
REC-886778,8143,Ferrero Rocher x 16,Ferrero,"Dänemark,Frankreich,Deutschland,Marokko,Schweiz",2024-09-12,13.75
REC-222243,8407,Fakiat Barbeque,leader food,"France,Morocco",2025-09-15,5.96
REC-565596,12121,Sea Salt & Balsamic Vinegar Crisps,Kettle,"Ireland, en:united-kingdom",2024-03-27,4.56
REC-468646,11217,Excellence Noir Orange Intense,Lindt,"Canada,France",2025-08-19,22.06
REC-706461,6671,Crousti'Son Miel 🍯🐝Sésame,Gerblé,"en:france, en:La Réunion, en:Switzerland",2025-03-29,21.38
REC-541786,12292,Kinder Délice 10-pack,"Kinder,Ferrero","France,Germany,Italy,Morocco",2026-02-04,18.76
REC-705116,8552,Fourrés chocolat lait noisettes,Bjorg,France,2026-01-15,3.34
REC-618179,7791,Tartines craquantes au sarrasin,Unknown,"Belgique,France,Espagne,Suisse",2024-09-15,15.46
REC-805713,7030,Hohos,Unknown,en:ma,2026-01-04,10.24
REC-787344,8824,Lemon Blueberry Oat Boosts,graze,en:gb,2025-08-19,6.98
REC-452636,5813,Bimo,Merendina,Morocco,2025-03-02,12.78
REC-388435,6058,Oreo original,Mondelez,en:Morocco,2024-07-23,16.2
REC-410200,11324,Malt Loaf,Soreen,"France,United Kingdom",2025-04-06,18.84
REC-431929,10622,kinder chocolate,Kinder,"Algérie,Australie,Brésil,France,Allemagne,Hong Kong,Hongrie,Italie,Lituanie,Maroc,Portugal,Roumanie,Espagne,Suisse",2024-05-25,14.96
REC-595599,14494,Whole Nut Milk Chocolate,Fin Carré,"Bulgaria,France,Germany,Ireland,United Kingdom",2025-05-22,17.98
REC-420462,11667,Cuor di Cereale,Galletas Gullon,"Bulgaria, France, Italy, Morocco, en:romania",2025-01-03,12.52
REC-276469,9429,Milk Chocolate,Tony's Chocolonely,"United Kingdom,en:united-kingdom",2024-09-26,1.92
REC-278242,14213,Sablé Nature sans sucres,Gerblé,"France,Suisse,États-Unis",2025-02-28,20.37
REC-304978,5948,Break Chocolate Fingers,"Break,Tiffany","Lebanon, en:morocco",2024-11-29,15.29
REC-938382,10480,Gifflar Cannelle,"Pågen,Gifflar","Francia,Alemania,Italia,Países Bajos,España,Reino Unido",2026-02-03,23.2
REC-668825,9445,Veg crisps,TYRRELL'S,"France,Switzerland,UK",2025-10-29,10.65
REC-714142,7706,top cookies original,Excelo,Morocco,2024-06-04,3.0
REC-155683,14201,Tartines craquantes Froment,Maître Jean Pierre,"België,Frankrijk,Duitsland",2025-12-07,16.14
REC-614633,11197,80% cacao noir,Carrefour,"France,Italie,Maroc,Espagne",2025-03-30,4.16
REC-810541,10650,Peanut Delight,nākd,Royaume-Uni,2024-03-11,14.72
REC-891439,8216,Kinder Kinderini,Ferrero,"France,Allemagne,Italie,Suisse",2026-01-02,7.97
REC-828436,12339,Buscalios,Risi,"Francia,España, en:morocco",2025-10-13,22.21
REC-231742,11533,Biscuits Tacos,Reda Food,Maroc,2024-06-25,7.47
REC-505283,11007,Dark chocolate 75%,Marks & Spencer,en:gb,2025-10-30,3.88
REC-405146,5025,PEANUTS ROASTED & SALTED,Alesto,"Belgique,Bulgarie,France,Hongrie,Espagne,Suède",2025-02-08,21.93
REC-419555,14119,Roudor,St Michel,France,2024-03-31,1.02
REC-885496,9271,Tartined Craquantes Châtaigne,"Jardin bio, Léa Nature",France,2025-02-10,5.7
REC-432435,12770,Crunchy,Be,Maroc,2025-09-12,8.15
REC-503925,8359,Chips recette paysanne nature,Lays,France,2025-03-18,17.38
REC-109081,9704,Ready Salted Crisps,Walkers,United Kingdom,2026-01-11,2.11
REC-801714,12355,Fine milled oatcakes,Nairn's,United Kingdom,2024-08-29,9.84
REC-789642,14617,Prince Multicéréales Goût Chocolat Au Blé Complet,Unknown,"France,Réunion",2025-09-24,7.03
REC-501122,8459,Nutella biscuits fergulf,"Ferrero, Nutella","France, Italy, Morocco, United Kingdom, en:germany",2025-10-28,2.76
REC-425316,8036,Pringles Paprika,Unknown,"Franța,Germania,Maroc",2025-09-25,20.8
REC-673861,8907,Chocolate For Change Single Origin 85% Cocoa Dark Chocolate,Coop,United Kingdom,2024-04-26,4.85
REC-923949,14607,80% Dark Chocolate,Sainsbury's,en:gb,2025-04-14,2.71
REC-975360,8850,Pain au lait bio x12 420g,la boulangère,France,2026-01-26,5.26
REC-171363,11285,Hohos,Unknown,en:ma,2024-09-26,23.3
REC-610460,8398,Protein Salted Caramel Nut,Unknown,"France, Germany, United Kingdom, Frankreich, en:belgium",2024-11-08,7.75
REC-403782,7698,LU - Grany pommes,LU,France,2026-01-24,24.67
REC-777889,11571,Pim's - Framboise,Lu,"Belgique,France,Maroc,Espagne,Suisse",2024-12-31,5.69
REC-327239,13402,Paahdettu maapähkinä,Alesto,"France,Spain,Finland",2024-06-30,3.51
REC-326397,9991,Chocolat noir 80% Équateur intense et floral,Ethiquable,"France,Espagne,Suisse",2025-10-27,16.41
REC-690278,14683,Chocolate negro 85% cacao,Hacendado,España,2024-12-07,3.83
REC-102120,7648,Milk Chocolate,Fin Carré,"Bulgaria,Finland,France,Germany,Hungary,Poland,Romania,Slovenia,Spain,Estonia",2024-09-16,6.92
REC-688832,10581,Dunkle Schokolade mit ganzen Haselnüssen,"fin Carré, Lidl fin Carré","Belgium,France,Germany,Netherlands,Poland,Spain,Switzerland",2025-05-31,22.64
REC-291490,12382,Biscuits fourrés aux framboises,Unknown,"France,Morocco,Switzerland",2025-12-15,19.27
REC-740623,7606,M&M's peanut,Mars Wrigley,"Belgium,France,Germany,Italy,Switzerland",2025-03-31,21.82
REC-247388,9226,Oregano Crostini Italian Bread Bites,Crosta & Mollica,"France, en:united-kingdom",2024-09-14,16.31
REC-118961,6135,Oat Biscuits,Unknown,"New Zealand, United States, en:united-kingdom",2024-12-30,3.01
REC-348747,6106,Excellence À la Pointe de Fleur de Sel Noir,Lindt,"Bélgica,Dinamarca,Francia,Alemania,Italia,Países Bajos,Portugal,España,Suiza,Reino Unido",2025-04-20,12.48
REC-451588,6932,Moelleux chocolat noix,Unknown,"France,La Réunion",2024-02-22,9.18
REC-674481,8863,Berry Delight,Nakd,United Kingdom,2025-01-03,12.51
REC-933861,6676,Ovomaltine crunchy,Ovo maltine,"Belgium,France,Switzerland",2024-10-16,12.83
REC-447978,8413,Crunchy Cereal Bars made with whole grain rolled oats and honey,Nature Valley,"France, United Kingdom, en:ireland",2025-12-10,9.55
REC-167533,14678,Sweeties Mini,aiguebelle,Morocco,2025-11-04,16.49
REC-783284,10364,Cookies chocolate Chip,Sondey,"Francia,Alemania,España,Suiza,en:England",2025-02-12,2.55
REC-159182,10578,"Love, Corn (Sea Salt)",Unknown,en:gb,2024-07-15,20.17
REC-312884,6758,Digestive 0%,Hacendado,España,2025-09-04,9.92
REC-417952,12417,Genova - Double Creme,Unknown,Morocco,2025-05-09,4.13
REC-867395,10685,Madagascar Dark Chocolate tummasuklaa,Preferred Selection,"Czech Republic,Germany,Ireland",2024-07-03,9.37
REC-597548,12785,Mini BN Chocolat,BN,"Belgique,France,Maroc,La Réunion,Suisse",2025-04-24,12.69
REC-154012,12482,Biscuit fondant choco 🍫noir (sans sucres ajoutés),Gerblé,Francia,2025-06-23,11.73
REC-245493,8880,4 Baguettes viennoises 340g,La Boulangère,France,2024-07-04,7.65
REC-550722,5410,Véritable Petit écolier Pocket Chocolat au Lait,LU,"France,Suisse",2025-12-15,15.04
REC-405850,13531,SHORTBREAD FINGERS,PATERSON'S,"Spain, en:united-kingdom",2025-11-29,11.55
REC-758625,11017,cioccolato fondente,fin carre,Italy,2024-10-28,5.48
REC-633365,5484,Chips sel de mer et poivre noir,Tyrrell’s,"France,Allemagne,Royaume-Uni",2025-06-04,15.97
REC-613708,9966,NESTLÉ DESSERT Noir 205g,Unknown,France,2024-12-15,3.54
REC-793167,6407,Corn Thins Original,Real Foods,"Australia,France,New Zealand,United Kingdom",2025-07-21,2.0
REC-914211,14067,Marmite Crunch,graze,"France,United Kingdom",2024-07-27,22.51
REC-815843,9336,Chipotle & lime,Manomasa,en:gb,2024-11-15,3.67
REC-508584,11539,HIGH FIBRE CREAM CRACKERS,"Jacob's, Jacobs","Royaume-Uni, en:france",2024-10-25,12.73
REC-236097,12806,The Original Cracker,Ritz Bakery,"United Kingdom, United States",2025-12-22,16.67
REC-787632,11920,BARBECUE LENTIL CHIPS,PROPER,"United Kingdom,Netherlands",2024-11-23,4.69
REC-473925,7936,"LU - Grany Chocolate 5 Cereals Bar x6, 125g (4.5oz)",Lu,"France,Guadeloupe",2025-06-16,14.74
REC-477514,11188,Kinder Riegel Einzelpackung,"Ferrero group,Kinder","Belgium,Bulgaria,France,Germany,Morocco,Poland,Spain,Switzerland",2025-05-08,6.36
REC-105082,6224,Melloeux Fruit Rouges,Unknown,"Belgique,France,Portugal,La Réunion,Suisse",2024-12-16,5.46
REC-528664,10267,Just Snax Tortilla Chips,Sainsbury's basics,United Kingdom,2026-01-26,11.85
REC-887059,7787,"Hazelnut, Pecan & Maple Oat Bars",deliciously ella,United Kingdom,2024-08-23,10.4
REC-756881,6573,"Bonne Maman - Quatre Quarts, 500g (17.6oz)",Bonne Maman,Francia,2024-06-14,5.56
REC-436222,12499,Chips saveur Sel & Vinaigre,Unknown,"Croatie,France",2025-08-07,19.51
REC-910883,10674,Mignonnette noir de noir,"Côte d'or,Kraft Foods,Mondelez International","Belgium,China,France",2025-03-25,14.93
REC-594096,13112,La Paille d'Or aux framboises,"Lu, Mondelez International","France,Suisse, en:belgium",2024-03-09,22.58
REC-162742,12477,Musli Oat biscuits (Blueberry),Emco,"France, en:morocco",2024-11-07,17.9
REC-404794,8005,Lightly Salted Potato chips,Kettle,en:gb,2025-06-21,4.21
REC-709714,9026,Curly cacahuète l'original,Unknown,"Canada,France",2025-08-21,4.98
REC-142011,11614,Salt and Vinegar Flavour Potato Crisps,Walkers,United Kingdom,2026-01-15,17.12
REC-224018,7160,Belvita original  - Biscuits petit déjeuner miel & pépites de chocolat,"Belvita, Lu, Mondelez","France,La Réunion,Suisse",2024-05-30,13.35
REC-450859,14600,Chocolat noir Bio 70%,"Côte d'Or,Mondelez International","Belgium,France,Réunion",2025-05-14,10.2
REC-899654,7650,Chips sea salt & cider vinegar,Tyrrels,"France, en:united-kingdom",2024-12-01,19.93
REC-637476,10477,Ready Salted Crisps,Tesco Finest,"United Kingdom,Czech Republic",2024-07-06,16.99
REC-940651,10035,All butter shortbread fingers,Tesco,en:gb,2024-12-02,10.44
REC-164799,13400,The Original Speculoos,Lotus,"Francia,Alemania,Marruecos,Polonia,España",2024-06-24,19.8
REC-269908,12654,Dark chocolate,Moser Roth,en:gb,2024-06-27,5.52
REC-904498,6405,Milk Single Origin Chocolate,Waitrose,United Kingdom,2024-07-23,4.62
REC-704624,11348,Snack poppé T&H,Too GoodFrance,Frankrijk,2024-02-23,22.83
REC-117145,6566,crackerbread,RYVITA,"France, United Kingdom, en:ireland",2025-06-17,8.07
REC-526147,6216,Chocolate negro 99% cacao,HACENDADO,España,2025-10-02,16.56
REC-528594,13701,Carres graines pepites de chocolat,"Lidl, Sondey",Frankrijk,2025-01-06,15.23
REC-559831,13836,Sucre Pure Via SpecialPatisserie,Unknown,France,2024-04-03,4.82
REC-646271,10486,Chips de lentilles saveur oignons caramélisés,Vico,France,2024-09-07,7.75
REC-323617,8422,Excellence Noir Caramel à la pointe de sel,Lindt,France,2025-07-22,3.72
REC-330558,11609,Kinder Pinguin,"Kinder, Ferrero","France,Allemagne,Italie,Roumanie",2025-06-17,22.65
REC-243290,5811,Gerblé cacao céréales,Gerblé,Francia,2025-01-07,17.72
REC-884233,14107,Crakes choc,excelo,en:ma,2024-06-03,23.59
REC-386153,8164,Chocolat Tentation Noir Gourmand Amandes,Aiguebelle,"France,Maroc,en:morocco",2024-09-30,12.82
REC-561962,10725,Noir amandes entières,"Côte d'or,Mondelez","France,Morocco",2024-06-11,10.09
REC-724820,12941,Raffaello - Confetteria - Kokos & Mandelcreme,Ferrero,"Bulgaria,Francia,Alemania,Marruecos,Rumania,Reino Unido",2025-09-21,24.36
REC-449605,10319,Chocolate Chip Oat Biscuit Breaks,Nairn’s,"Czech Republic,Portugal,United Kingdom",2025-02-17,19.59
REC-949874,10721,Milk Chocolate Nut,fin CARRE,"Bulgaria,France,Germany",2025-09-20,18.32
REC-859685,8583,Lindt Excellence Dark Orange Intense,Lindt,"ประเทศออสเตรีย,ประเทศเบลเยียม,ประเทศโบลิเวีย,สาธารณรัฐเช็ก,ประเทศเดนมาร์ก,ประเทศเอสโตเนีย,ประเทศฝรั่งเศส,ประเทศฮังการี,ประเทศอิตาลี,ประเทศโมร็อกโก,ประเทศเนเธอร์แลนด์,ประเทศโปแลนด์,ประเทศสเปน,ประเทศสวิตเซอร์แลนด์,ประเทศไทย (Thai),สหราชอาณาจักร",2024-03-05,17.95
REC-157991,9251,Brioche tranchée nature ss additif,Harrys,France,2026-01-30,18.51
REC-441880,13367,Pringles,Pringles,Frankrijk,2025-04-23,14.67
REC-220764,12019,Tortilla chips,Tesco,"Isle of Man, en:united-kingdom",2024-07-24,23.48
REC-315928,9950,Mints,"J.D. Gross, Lidl","Germany,France,Finland,Spain,Bulgaria,Lithuania,Czech Republic",2024-06-21,4.56
REC-401196,13993,Pains au chocolat,Pasquier,France,2025-06-04,13.16
REC-274859,11967,Chèvre piment d'Espelette,Bret's,"France, en:morocco",2024-07-22,3.98
REC-487510,11203,Raffaello,Ferrero,"Austria, Belgium, Bulgaria, France, Germany, Hungary, Poland, Romania, Switzerland, United Kingdom, en:latvia",2024-08-25,5.63
REC-259397,12550,Mature Cheddar & Chive,Tyrell's,"France, Germany, Réunion, en:united-kingdom",2025-10-16,24.99
REC-289254,13814,raw fruit & nut bar,nakd,Royaume-Uni,2025-11-07,22.45
REC-758050,13025,Oven Baked Sweet Potato Fries,Strong Roots,"France,United Kingdom",2024-04-24,13.78
REC-830455,7199,NESTLÉ DESSERT 70% Absolu 170g,"Nestlé,Nestlé Dessert,Tablettes","France,La Réunion",2025-11-24,2.61
REC-675513,12219,Tosta Rica,Cuétara,"France,Morocco,Spain",2025-05-17,3.4
REC-894378,9551,Crunchy canadian maple syrup,Nature Valley,"Francia,España,Reino Unido",2025-11-30,15.06
REC-712691,12721,Bio crackers,Lidl,Frankrijk,2025-01-22,22.68
REC-741000,9144,McVities Rich Tea Biscuits,McVitie's,"United Kingdom, en:ireland",2024-03-01,22.32
REC-253952,13821,Baiocchi nocciola snack mb,"Barilla, Mulino Bianco","France,Italie",2024-03-29,3.79
REC-560612,12280,Intense Dark Chocolate 85% Cocoa Solids,Marks & Spencer,"France,Royaume-Uni",2025-05-19,5.02
REC-377992,13367,Tartines Craquantes Multi-Céréales,Céréal bio,"France,Switzerland",2024-11-23,19.21
REC-766839,11640,Chocolat au lait feuilleté caramel,Poulain,France,2024-11-14,5.33
REC-400914,6909,Chocolate negro 0% azúcares añadidos 85% cacao,Unknown,Spain,2024-12-14,2.21
REC-952850,14781,Chips de Sarrasin au Sel de Guerande,Brets,France,2024-03-09,18.89
REC-698801,10404,"BN - Strawberry Cookies, 285g (10oz)",BN,"Bélgica,Francia",2024-06-12,6.24
REC-555333,10657,Baked Sea Salt,Walkers,"United Kingdom, Germany",2024-10-09,20.35
REC-692545,13969,Salt and Vinegar Flavour Rice and Corn Cakes,Unknown,United Kingdom,2025-11-11,15.91
REC-817214,6912,Bonbon à la Sève de Pin,Unknown,"Belgium,Brazil,Canada,France,Switzerland",2024-07-18,20.13
REC-786321,14062,La Barquette (chocolat),LU,"France,La Réunion,Espagne",2024-10-18,4.25
REC-460626,8289,Création Rocher Noir,Lindt,"France,Allemagne,Maroc",2025-05-29,5.35
REC-224080,10303,Scottish Rough Oatcakes,Savour Bakes,"United Kingdom, en:ireland",2025-04-04,22.63
REC-757953,10560,10 Pains au lait frais sans sucres ajoutés 350g,la boulangère,France,2025-06-10,16.21
REC-115392,13265,Pomme de terre nature,Unknown,en:fr,2025-09-17,14.11
REC-892352,7611,all butter shortbread fingers,Tower Gate,"Czech Republic,France,Germany",2025-08-31,22.34
REC-700666,5519,M&M's Cacahuètes - Pack familial,"M&M's, Mars",France,2024-08-02,1.56
REC-251272,10523,NESTLÉ DESSERT Corsé 200g,"Nestlé, Nestlé Dessert, Tablettes","France,Allemagne,Martinique,La Réunion",2024-05-12,21.77
REC-483324,12448,Digestive zero sin azúcares,Gullón,"en:andorra, en:france, en:morocco, en:portugal, en:senegal, en:spain",2026-01-06,12.54
REC-212204,12863,Hazelnut Butter Dark Chocolate,Hu,"Spain, en:united-kingdom",2024-09-07,12.32
REC-540997,9547,Chips nature,"Lay's, Lays",en:fr,2025-06-15,10.28
REC-448241,10128,Le Sablé pur beurre,Unknown,"France,Maroc",2024-06-30,4.96
REC-402691,13147,Schokobons,Kinder,"Autriche,Belgique,France,Allemagne,Espagne",2025-05-26,21.0
REC-501265,13534,María dorada 0%,Hacendado,"Portugal,España",2025-06-01,7.0
REC-132229,9786,BelVita Original Petit Déjeuner pépites de chocolat,"LU, belVita","Belgique,France,Luxembourg,Suisse",2025-10-12,17.3
REC-482175,13507,Biscuits nappés de chocolat noir,Unknown,France,2024-04-30,15.8
REC-928352,7317,Berry Delight Bars,Nakd,"Belgium,Czech Republic,France,Netherlands",2024-09-22,14.31
REC-771515,9509,POM-BEAR Potato snacks,KP Snacks,United Kingdom,2025-03-07,23.09
REC-299670,11373,Aiguebelle Mini Chocolate,Aiguebelle,"France, en:morocco",2025-06-29,15.64
REC-503591,5684,Organic Sesame Biscuits,"Biscuiterie De L'Abbaye, Lidl, Sondey",France,2025-12-30,14.5
REC-620581,14477,Fourré Cacao sans sucres,Gerblé,"Francia,Polinesia Francesa",2025-05-06,11.91
REC-734098,13212,Kinder Maxi,"Ferrero, Kinder, Mixte","Belgium,France,Germany,Spain",2024-07-26,1.25
REC-241923,10558,Lentil Chips - Sea Salt Flavour,Eat Real,United Kingdom,2025-02-05,18.33
REC-885440,14660,Vegetable chips,Deluxe,"Czech Republic, Italy, United Kingdom, en:bulgaria",2024-07-06,3.74
REC-647623,11437,Bono,Unknown,en:ma,2024-09-25,4.12
REC-113143,6277,Eyoo choc,Excelo,Morocco,2024-02-09,20.01
REC-656966,11976,Tobigo,Unknown,"en:ma,",2025-10-01,21.5
REC-693147,7455,Mon Cherie,Unknown,"Austria, Germany, Switzerland, en:france",2024-07-21,19.59
REC-213879,14019,Top Original,Unknown,en:Morocco,2024-02-16,5.19
REC-532547,8179,Chips saveur Poulet Braisé,Unknown,"France, en:morocco",2024-06-05,8.46
REC-273703,12815,Petit Déjeuner Chocolat,"Belvita,LU,Mondelez","Belgique,France,La Réunion,Suisse",2024-07-29,21.43
REC-875617,7677,The golden experience,FERRERO ROCHER,"France,Allemagne,Martinique,Maroc,Suisse",2024-06-09,11.54
REC-945353,9689,Biscuits Nutella B-ready x15 gaufrettes fourrées,"Ferrero, Nutella B-ready",France,2025-08-17,20.81
REC-628376,12803,Delichoc Milk Chocolate Cookies,Delacre y,en:france,2024-02-24,20.19
REC-721254,13262,Cherry Bakewell Oat Boosts,Graze,en:gb,2024-11-25,23.98
REC-669569,8846,Cream Crackers,Unknown,"United Kingdom, en:ireland",2025-10-06,20.16
REC-332005,5142,Schoko-Bons,"Kinder, Ferrero",France,2025-04-07,21.09
REC-661603,7838,Chocolate Extrafino 80% NOIR 0% azúcares añadidos,trapa,"Spain, en:morocco",2025-11-08,24.18
REC-152568,11040,Harrys brioche tranchee pepites de chocolat sans additif 485g,Harry's,France,2026-01-30,15.38
REC-283969,11603,Biscuit Chocolat Céréales,gerlinea,France,2024-08-16,11.86
REC-623742,10968,L'original noir,Côte d'Or,"France,Morocco",2025-06-19,11.51
REC-182020,11664,Prince goût tout Choco au blé complet,LU,"France,en:La Réunion,en:États-Unis",2025-10-04,23.8
REC-734828,14472,Sticks Bretzels d'Alsace L'original,Dr. Oetker,France,2025-09-07,23.79
REC-614213,7642,Lightly salted tortilla,LIDL,"Frankreich,Deutschland",2026-01-10,23.11
REC-227715,14036,Biscuits Abricot Pistache,Gerblé,France,2024-06-16,21.09
REC-350428,7250,Protein Peanut Butter Bar,N?kd,"France, United Kingdom, en:switzerland",2025-02-12,15.8
REC-676463,10522,Ugandan dark chocolate,"Sainsburys,Sainsbury's",United Kingdom,2025-03-09,18.4
REC-561676,13637,300G DRAGIBUS SOFT HARIBO,Haribo,France,2024-09-26,20.05
REC-618587,8935,Dairy Milk,Cadbury,United Kingdom,2024-02-05,9.44
REC-310475,8391,chilli and lime protein nut crunch,graze,United Kingdom,2025-10-20,9.31
